-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
-0.00372202,2852.49,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0261242,-0.0247423,-0.0874053,7.50039,7.75724,8.64214,10.5678,14.9047,21.7077,28.5823,42.3002,82.5457,200,89.873,44.1204,29.3848,22.1542,15.0967,10.6458,8.67857,7.77202,7.49971,-4.56492e-05,0,0,0,0
