0.00326556,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0320252,0.0670577,-0.0100151,7.49861,7.76993,8.67501,10.6394,15.0825,22.123,29.3299,43.9976,89.3728,200,82.9727,42.4137,28.6345,21.7378,14.9186,10.5741,8.64565,7.7593,7.50147,0.00019029,0,0,0,0
0.00326556,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0320252,0.0670577,-0.0100151,7.49861,7.76993,8.67501,10.6394,15.0825,22.123,29.3299,43.9976,89.3728,200,82.9727,42.4137,28.6345,21.7378,14.9186,10.5741,8.64565,7.7593,7.50147,0.00019029,0,0,0,0
0.00373715,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0844867,0.0393601,0.0126236,7.49829,7.77058,8.677,10.644,15.0943,22.151,29.381,44.116,89.8722,200,82.5476,42.3046,28.5861,21.7109,14.9071,10.5697,8.6437,7.75868,7.50182,0.000235049,0,0,0,0
0.00396746,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.022253,0.019557,-0.0246577,7.4982,7.77097,8.67806,10.6463,15.1002,22.1649,29.4063,44.1744,90.119,200,82.3408,42.2511,28.5623,21.6976,14.9014,10.5674,8.64266,7.75831,7.50191,0.000247256,0,0,0,0
0.00405234,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0361197,0.0173633,-0.00843591,7.49815,7.77109,8.67842,10.6471,15.1023,22.17,29.4155,44.1958,90.21,200,82.2651,42.2316,28.5536,21.6928,14.8994,10.5666,8.64232,7.75819,7.50198,0.000255394,0,0,0,0
0.00405806,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.0991845,0.0227741,0.00871924,7.49815,7.7711,8.67844,10.6472,15.1024,22.1703,29.4161,44.1973,90.2162,200,82.2601,42.2303,28.553,21.6925,14.8992,10.5665,8.64229,7.75818,7.50198,0.000255394,0,0,0,0
0.00402516,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,-0.0208634,0.0121825,0.0611754,7.49815,7.77103,8.67828,10.6468,15.1016,22.1683,29.4125,44.1888,90.1806,200,82.2896,42.2379,28.5564,21.6944,14.9001,10.5669,8.64245,7.75825,7.50198,0.000255394,0,0,0,0
0.00391548,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,-0.032759,0.0122442,0.0268551,7.49814,7.7708,8.67773,10.6457,15.0987,22.1615,29.4002,44.1607,90.0622,200,82.3883,42.2636,28.5679,21.7009,14.9029,10.568,8.64299,7.75847,7.50197,0.000255394,0,0,0,0
0.00383299,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,-0.0985781,0.0172845,-0.0360724,7.49814,7.77063,8.67731,10.6448,15.0965,22.1564,29.391,44.1396,89.9734,200,82.4627,42.283,28.5766,21.7057,14.905,10.5689,8.6434,7.75864,7.50197,0.000255394,0,0,0,0
0.00380247,3437.77,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,-0.134557,0.0165544,-0.0259794,7.49814,7.77056,8.67715,10.6444,15.0957,22.1545,29.3876,44.1318,89.9405,200,82.4901,42.2901,28.5798,21.7075,14.9058,10.5692,8.64355,7.75871,7.50197,0.000255394,0,0,0,0
