0.000196155,1957.56,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,942,0.071346,-0.0409154,-0.0413837,7.48632,7.78449,8.82566,11.3171,19.7526,64.9266,55.9994,47.5783,39.9309,33.2781,27.7342,23.2774,19.7783,17.06,13.3017,10.1529,8.53928,7.75147,7.51368,0.00182412,1,1,0,0
0.000600499,59.4452,3,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,8149,147.261,0.146443,0.0273596,8.28329,8.57688,9.56804,11.7214,16.5838,24.2588,32.0761,47.8646,95.697,200,76.5402,38.5487,25.8933,19.606,13.4195,9.49316,7.7531,6.95253,6.71671,-0.104439,1,1,0,0
0.000821269,60.2647,3,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,8072,147.752,0.147159,-0.0549537,8.28306,8.57715,9.56899,11.7236,16.5897,24.2728,32.1017,47.9235,95.9381,200,76.3515,38.502,25.873,19.5948,13.4148,9.49139,7.75238,6.95236,6.71694,-0.104408,1,1,0,0
0.00106944,61.0865,3,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,8041,148.194,0.146944,-0.0126209,8.28303,8.57768,9.57033,11.7265,16.5968,24.2893,32.1314,47.9912,96.2132,200,76.138,38.4483,25.8492,19.5816,13.4091,9.48909,7.75131,6.95193,6.71698,-0.104404,2,1,0,1
0.00127052,61.9107,3,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,8152,148.549,0.140584,0.0360275,8.28319,8.57831,9.57163,11.7291,16.6029,24.3033,32.1563,48.0472,96.4395,200,75.9637,38.4039,25.8293,19.5703,13.4041,9.48696,7.75023,6.95139,6.71682,-0.104425,1,1,0,-1
0.00143024,62.7373,3,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,8331,148.896,0.131338,-0.0184748,8.28354,8.57904,9.57292,11.7315,16.6082,24.315,32.1769,48.0931,96.6225,200,75.8234,38.3674,25.8127,19.5608,13.3998,9.48496,7.74912,6.95074,6.71647,-0.104471,1,1,0,0
0.00158596,63.5662,3,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,8322,149.342,0.124025,0.00825581,8.28407,8.57994,9.57438,11.7341,16.6138,24.327,32.1978,48.139,96.8038,200,75.6849,38.3309,25.7958,19.5509,13.3951,9.48275,7.74782,6.94991,6.71595,-0.104541,3,1,0,0
0.00396031,1958.95,1,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1629,13.2062,0.0758507,-0.0371426,7.33788,7.63817,8.669,11.1305,19.4598,64.709,55.842,47.4896,39.9134,33.3268,27.8361,23.4162,19.9386,17.2305,13.4736,10.3129,8.68895,7.89706,7.66223,0.0216237,1,1,0,0
0.00475376,1959.03,1,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1739,13.5886,0.0625234,-0.0147012,7.33788,7.64,8.67364,11.142,19.5216,64.6269,55.7635,47.4169,39.8489,33.272,27.7914,23.3806,19.9108,17.2089,13.4604,10.3062,8.68555,7.89564,7.66229,0.0216289,1,1,0,0
0.0058462,1959.12,1,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1641,14.0903,0.0646852,0.000654606,7.33793,7.64257,8.6801,11.1579,19.6077,64.5138,55.6552,47.3169,39.7601,33.1965,27.7298,23.3317,19.8726,17.1792,13.4422,10.297,8.68082,7.8936,7.66233,0.0216289,1,1,0,0
